WHO_region	Country	ISO3	Date_report	Date_report_start	Date_report_end	Date_sequence_start	Date_sequence_end	New_b117	Cumu_b117	Prop_b117	New_b117k	Cumu_b117k	Prop_b117k	New_b1351	Cumu_b1351	Prop_b1351	New_p1	Cumu_p1	Prop_p1	New_b16172	Cumu_b16172	Prop_b16172	New_sequenced	Cumu_sequenced	link1
EUR	Switzerland	CHE	2021/4/12			2021/4/11	2021/4/12		26767			0			427			60			8				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/13			2021/4/12	2021/4/13		27055			0			428			61			8				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/14			2021/4/13	2021/4/14		27329			0			434			61			9				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/15			2021/4/14	2021/4/15		27609			0			439			61			9				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/16			2021/4/15	2021/4/16		27873			0			439			63			10				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/17			2021/4/16	2021/4/17		28054			0			442			63			14				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/18			2021/4/17	2021/4/18		28117			0			443			63			14				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/19			2021/4/18	2021/4/19		28456			0			445			65			14				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/20			2021/4/19	2021/4/20		28741			0			446			65			15				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/21			2021/4/20	2021/4/21		29075			0			447			69			16				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/22			2021/4/21	2021/4/22		29347			0			451			69			18				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/23			2021/4/22	2021/4/23		29634			0			452			71			21				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/24			2021/4/23	2021/4/24		29861			0			454			75			23				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/25			2021/4/24	2021/4/25		30014			0			455			76			23				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/26			2021/4/25	2021/4/26		30392			0			457			80			25				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/27			2021/4/26	2021/4/27		30694			0			461			85			36				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/28			2021/4/27	2021/4/28		30969			0			462			90			38				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/29			2021/4/28	2021/4/29		31233			0			466			95			40				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/4/30			2021/4/29	2021/4/30		31474			0			469			96			44				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/1			2021/4/30	2021/5/1		31700			0			470			96			44				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/2			2021/5/1	2021/5/2		31862			0			473			98			44				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/3			2021/5/2	2021/5/3		32115			0			480			100			46				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/4			2021/5/3	2021/5/4		32384			0			482			103			46				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/5			2021/5/4	2021/5/5		32623			0			483			106			50				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/6			2021/5/5	2021/5/6		32791			0			487			110			50				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/7			2021/5/6	2021/5/7		32992			0			487			111			52				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/8			2021/5/7	2021/5/8		33135			0			487			113			53				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/9			2021/5/8	2021/5/9		33261			0			487			115			55				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/10			2021/5/9	2021/5/10		33484			0			489			123			56				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/11			2021/5/10	2021/5/11		33675			0			490			124			57				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/12			2021/5/11	2021/5/12		33873			0			492			129			61				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/13			2021/5/12	2021/5/13		33959			0			493			132			64				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/14			2021/5/13	2021/5/14		34125			0			495			132			69				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/15			2021/5/14	2021/5/15		34242			0			495			133			72				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/16			2021/5/15	2021/5/16		34337			0			495			136			73				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/17			2021/5/16	2021/5/17		34617			0			496			145			78				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/18			2021/5/17	2021/5/18		34820			0			497			149			83				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/19			2021/5/18	2021/5/19		35009			0			497			152			86				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/20			2021/5/19	2021/5/20		35157			0			498			156			87				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/21			2021/5/20	2021/5/21		35278			0			498			163			91				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/22			2021/5/21	2021/5/22		35361			0			498			166			93				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/23			2021/5/22	2021/5/23		35427			0			498			166			96				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/24			2021/5/23	2021/5/24		35486			0			498			166			96				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/25			2021/5/24	2021/5/25		35633			0			498			169			102				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/26			2021/5/25	2021/5/26		35749			0			498			170			109				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/27			2021/5/26	2021/5/27		35866			0			499			171			115				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/28			2021/5/27	2021/5/28		35957			0			501			171			119				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/29			2021/5/28	2021/5/29		36029			0			501			175			123				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/30			2021/5/29	2021/5/30		36093			0			505			179			125				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/5/31			2021/5/30	2021/5/31		36211			0			505			180			134				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/1			2021/5/31	2021/6/1		36283			0			506			182			142				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/2			2021/6/1	2021/6/2		36364			0			506			184			149				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/3			2021/6/2	2021/6/3		36442			0			506			185			158				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/4			2021/6/3	2021/6/4		36511			0			507			188			166				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/5			2021/6/4	2021/6/5		36578			0			507			188			170				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/6			2021/6/5	2021/6/6		36620			0			507			190			174				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/7			2021/6/6	2021/6/7		36728			0			507			192			196				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/8			2021/6/7	2021/6/8		36792			0			508			195			209				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/9			2021/6/8	2021/6/9		36853			0			509			197			219				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/10			2021/6/9	2021/6/10		36898			0			509			197			229				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/11			2021/6/10	2021/6/11		36947			0			509			197			241				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/12			2021/6/11	2021/6/12		36982			0			510			197			254				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/13			2021/6/12	2021/6/13		37003			0			511			197			266				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/14			2021/6/13	2021/6/14		37060			0			513			199			284				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/15			2021/6/14	2021/6/15		37090			0			513			199			300				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/16			2021/6/15	2021/6/16		37126			0			513			201			311				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/17			2021/6/16	2021/6/17		37157			0			513			202			325				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/18			2021/6/17	2021/6/18		37170			0			513			204			334				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/19			2021/6/18	2021/6/19		37198			0			513			204			347				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/20			2021/6/19	2021/6/20		37216			0			513			204			356				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/21			2021/6/20	2021/6/21		37238			0			513			207			369				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/22			2021/6/21	2021/6/22		37256			0			515			207			381				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/23			2021/6/22	2021/6/23		37270			0			515			209			389				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/24			2021/6/23	2021/6/24		37280			0			515			210			394				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/25			2021/6/24	2021/6/25		37294			0			515			211			400				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/26			2021/6/25	2021/6/26		37300			0			517			211			405				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/27			2021/6/26	2021/6/27		37308			0			517			211			420				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/28			2021/6/27	2021/6/28		37319			0			517			213			453				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/29			2021/6/28	2021/6/29		37324			0			517			213			479				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/6/30			2021/6/29	2021/6/30		37346			0			518			214			515				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/1			2021/6/30	2021/7/1		37364			0			518			218			569				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/2			2021/7/1	2021/7/2		37371			0			518			219			608				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/3			2021/7/2	2021/7/3		37374			0			518			220			632				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/4			2021/7/3	2021/7/4		37388			0			518			221			678				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/5			2021/7/4	2021/7/5		37402			0			518			225			766				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/6			2021/7/5	2021/7/6		37410			0			518			225			869				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/7			2021/7/6	2021/7/7		37421			0			518			225			971				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/8			2021/7/7	2021/7/8		37436			0			518			227			1042				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/9			2021/7/8	2021/7/9		37452			0			518			227			1134				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/10			2021/7/9	2021/7/10		37457			0			519			227			1211				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/11			2021/7/10	2021/7/11		37463			0			519			227			1277				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/12			2021/7/11	2021/7/12		37480			0			519			227			1483				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/13			2021/7/12	2021/7/13		37485			0			519			228			1672				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/14			2021/7/13	2021/7/14		37489			0			519			231			1882				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/15			2021/7/14	2021/7/15		37497			0			519			233			2099				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/16			2021/7/15	2021/7/16		37503			0			519			233			2318				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/17			2021/7/16	2021/7/17		37515			0			519			233			2463				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/18			2021/7/17	2021/7/18		37518			0			519			233			2619				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/19			2021/7/18	2021/7/19		37523			0			519			235			2925				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/20			2021/7/19	2021/7/20		37528			0			519			238			3191				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/21			2021/7/20	2021/7/21		37530			0			519			239			3490				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/22			2021/7/21	2021/7/22		37531			0			519			239			3744				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/23			2021/7/22	2021/7/23		37533			0			519			240			3943				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/24			2021/7/23	2021/7/24		37533			0			519			240			4112				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/25			2021/7/24	2021/7/25		37533			0			519			242			4287				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/26			2021/7/25	2021/7/26		37537			0			519			244			4604				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/27			2021/7/26	2021/7/27		37541			0			519			249			4807				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/28			2021/7/27	2021/7/28		37550			0			519			252			5059				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/29			2021/7/28	2021/7/29		37552			0			519			252			5378				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/30			2021/7/29	2021/7/30		37554			0			519			252			5632				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/7/31			2021/7/30	2021/7/31		37557			0			519			253			5845				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/1			2021/7/31	2021/8/1		37558			0			519			253			6055				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/2			2021/8/1	2021/8/2		37560			0			521			253			6456				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/3			2021/8/2	2021/8/3		37561			0			521			253			6767				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/4			2021/8/3	2021/8/4		37562			0			521			253			7151				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/5			2021/8/4	2021/8/5		37567			0			521			253			7537				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/6			2021/8/5	2021/8/6		37568			0			521			253			7880				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/7			2021/8/6	2021/8/7		37569			0			521			253			8192				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/8			2021/8/7	2021/8/8		37569			0			521			253			8537				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/9			2021/8/8	2021/8/9		37573			0			521			254			9215				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/10			2021/8/9	2021/8/10		37575			0			521			256			9665				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/11			2021/8/10	2021/8/11		37577			0			521			256			10070				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/12			2021/8/11	2021/8/12		37578			0			521			256			10500				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/13			2021/8/12	2021/8/13		37578			0			521			256			10742				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/14			2021/8/13	2021/8/14		37578			0			521			256			11128				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/15			2021/8/14	2021/8/15		37578			0			521			256			11545				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/16			2021/8/15	2021/8/16		37578			0			521			256			12338				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/17			2021/8/16	2021/8/17		37578			0			521			256			12945				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/18			2021/8/17	2021/8/18		37579			0			521			256			13508				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/19			2021/8/18	2021/8/19		37579			0			521			256			13942				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/20			2021/8/19	2021/8/20		37580			0			521			256			14200				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
EUR	Switzerland	CHE	2021/8/21			2021/8/20	2021/8/21		37580			0			521			256			14421				https://www.covid19.admin.ch/en/epidemiologic/virus-variants
